,artist,title,genre,URL,lyrics
224,The Police,Message In A Bottle,Pop,http://azlyrics.com/lyrics/thepolice/messageinabottle.html,
225,LCD Soundsystem,Someone Great,Pop,http://azlyrics.com/lyrics/lcdsoundsystem/someonegreat.html,
226,Simon & Garfunkel,The Boxer,Pop,http://azlyrics.com/lyrics/simongarfunkel/theboxer.html,
227,Depeche Mode,Personal Jesus,Pop,http://azlyrics.com/lyrics/depechemode/personaljesus.html,
228,Big Star,Thirteen,Pop,http://azlyrics.com/lyrics/bigstar/thirteen.html,
229,U2,Where The Streets Have No Name,Pop,http://azlyrics.com/lyrics/u2/wherethestreetshavenoname.html,
230,Soul II Soul,Back To Life (However Do You Want Me) [feat. Caron Wheeler],Pop,http://azlyrics.com/lyrics/souliisoul/backtolife.html,
231,The Beatles,All You Need Is Love,Pop,http://azlyrics.com/lyrics/thebeatles/allyouneedislove.html,
232,Louis Armstrong,What A Wonderful World,Pop,http://azlyrics.com/lyrics/louisarmstrong/whatawonderfulworld.html,
233,Wilco,"Jesus, Etc.",Pop,http://azlyrics.com/lyrics/wilco/jesusetc.html,
234,Julie London,Cry Me A River,Pop,http://azlyrics.com/lyrics/julielondon/crymeariver.html,
235,Cornershop,Brimful of Asha,Pop,http://azlyrics.com/lyrics/cornershop/brimfulofasha.html,
236,Bat For Lashes,Daniel,Pop,http://azlyrics.com/lyrics/batforlashes/daniel.html,
237,Robert Wyatt,Shipbuilding,Pop,http://azlyrics.com/lyrics/robertwyatt/shipbuilding.html,
238,Sia,Chandelier,Pop,http://azlyrics.com/lyrics/sia/chandelier.html,
239,The Beatles,Paperback Writer,Pop,http://azlyrics.com/lyrics/thebeatles/paperbackwriter.html,
240,David Bowie,Let's Dance,Pop,http://azlyrics.com/lyrics/davidbowie/letsdance.html,
241,Elbow,One Day Like This,Pop,http://azlyrics.com/lyrics/elbow/onedaylikethis.html,
242,The Tornados,Telstar,Pop,http://azlyrics.com/lyrics/thetornados/telstar.html,
243,Tracy Chapman,Fast Car,Pop,http://azlyrics.com/lyrics/tracychapman/fastcar.html,
244,Roxy Music,More Than This,Pop,http://azlyrics.com/lyrics/roxymusic/morethanthis.html,
245,Solange,Losing You,Pop,http://azlyrics.com/lyrics/solange/losingyou.html,
246,Leonard Cohen,Hallelujah,Pop,http://azlyrics.com/lyrics/leonardcohen/hallelujah.html,
247,Paul McCartney,Maybe I’m Amazed,Pop,http://azlyrics.com/lyrics/paulmccartney/maybeimamazed.html,
248,New Order,True Faith,Pop,http://azlyrics.com/lyrics/neworder/truefaith.html,
249,Vampire Weekend,A-Punk,Pop,http://azlyrics.com/lyrics/vampireweekend/apunk.html,
250,The Buggles,Video Killed The Radio Star,Pop,http://azlyrics.com/lyrics/thebuggles/videokilledtheradiostar.html,
251,The Rolling Stones,Miss You,Pop,http://azlyrics.com/lyrics/therollingstones/missyou.html,
252,The Beatles,Here Comes The Sun,Pop,http://azlyrics.com/lyrics/thebeatles/herecomesthesun.html,
253,Charli XCX,Gone,Pop,http://azlyrics.com/lyrics/charlixcx/gone.html,
254,Lady Gaga,Bad Romance,Pop,http://azlyrics.com/lyrics/ladygaga/badromance.html,
255,The Marvelettes,Please Mr. Postman,Pop,http://azlyrics.com/lyrics/themarvelettes/pleasemrpostman.html,
256,Beyoncé,Single Ladies (Put a Ring on It),Pop,http://azlyrics.com/lyrics/beyonce/singleladies.html,
257,Don Henley,The Boys Of Summer,Pop,http://azlyrics.com/lyrics/donhenley/theboysofsummer.html,
258,Alvvays,"Archie, Marry Me",Pop,http://azlyrics.com/lyrics/alvvays/archiemarryme.html,
259,The 1975,Love It If We Made It,Pop,http://azlyrics.com/lyrics/the1975/loveitifwemadeit.html,
260,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),Pop,http://azlyrics.com/lyrics/thebyrds/turnturnturn.html,
261,Les Paul,How High The Moon,Pop,http://azlyrics.com/lyrics/lespaul/howhighthemoon.html,
262,Cheap Trick,Surrender,Pop,http://azlyrics.com/lyrics/cheaptrick/surrender.html,
263,Carly Rae Jepsen,Call Me Maybe,Pop,http://azlyrics.com/lyrics/carlyraejepsen/callmemaybe.html,
264,Tame Impala,Feels Like We Only Go Backwards,Pop,http://azlyrics.com/lyrics/tameimpala/feelslikeweonlygobackwards.html,
265,Justin Timberlake,My Love,Pop,http://azlyrics.com/lyrics/justintimberlake/mylove.html,
266,The Rolling Stones,Let's Spend The Night Together,Pop,http://azlyrics.com/lyrics/therollingstones/letsspendthenighttogether.html,
267,Freda Payne,Band Of Gold (Single Mix),Pop,http://azlyrics.com/lyrics/fredapayne/bandofgold.html,
268,Morrissey,Everyday Is Like Sunday,Pop,http://azlyrics.com/lyrics/morrissey/everydayislikesunday.html,
269,Bon Jovi,Livin' On A Prayer,Pop,http://azlyrics.com/lyrics/bonjovi/livinonaprayer.html,
270,Weezer,Buddy Holly,Pop,http://azlyrics.com/lyrics/weezer/buddyholly.html,
271,Oasis,Don't Look Back In Anger,Pop,http://azlyrics.com/lyrics/oasis/dontlookbackinanger.html,
272,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),Pop,http://azlyrics.com/lyrics/whitneyhouston/iwannadancewithsomebody.html,
273,Santigold,L.E.S Artistes,Pop,http://azlyrics.com/lyrics/santigold/lesartistes.html,
274,The Who,Substitute,Pop,http://azlyrics.com/lyrics/thewho/substitute.html,
275,The Sugarcubes,Birthday,Pop,http://azlyrics.com/lyrics/thesugarcubes/birthday.html,
276,Martha Reeves & The Vandellas,(Love Is Like A) Heat Wave,Pop,http://azlyrics.com/lyrics/marthareevesthevandellas/heatwave.html,
277,Gary Numan,Cars,Pop,http://azlyrics.com/lyrics/garynuman/cars.html,
278,Patsy Cline,I Fall To Pieces,Pop,http://azlyrics.com/lyrics/patsycline/ifalltopieces.html,
279,John Lennon,Jealous Guy,Pop,http://azlyrics.com/lyrics/johnlennon/jealousguy.html,
280,The Flaming Lips,Race For The Prize,Pop,http://azlyrics.com/lyrics/theflaminglips/racefortheprize.html,
281,The Beatles,Lucy In The Sky With Diamonds,Pop,http://azlyrics.com/lyrics/thebeatles/lucyintheskywithdiamonds.html,
282,Coldplay,Clocks,Pop,http://azlyrics.com/lyrics/coldplay/clocks.html,
283,The Temptations,Just My Imagination (Running Away With Me),Pop,http://azlyrics.com/lyrics/thetemptations/justmyimagination.html,
284,Bob Seger,Night Moves,Pop,http://azlyrics.com/lyrics/bobseger/nightmoves.html,
285,Tom Petty and the Heartbreakers,American Girl,Pop,http://azlyrics.com/lyrics/tompettyandtheheartbreakers/americangirl.html,
286,Radiohead,Everything in Its Right Place,Pop,http://azlyrics.com/lyrics/radiohead/everythinginitsrightplace.html,
287,Bobbie Gentry,Ode To Billie Joe,Pop,http://azlyrics.com/lyrics/bobbiegentry/odetobilliejoe.html,
288,George Michael,Faith,Pop,http://azlyrics.com/lyrics/georgemichael/faith.html,
289,The Beach Boys,Surfin' Usa,Pop,http://azlyrics.com/lyrics/thebeachboys/surfinusa.html,
290,Simon & Garfunkel,America,Pop,http://azlyrics.com/lyrics/simongarfunkel/america.html,
291,The Beach Boys,Surf's Up,Pop,http://azlyrics.com/lyrics/thebeachboys/surfsup.html,
292,Michael Jackson,Thriller,Pop,http://azlyrics.com/lyrics/michaeljackson/thriller.html,
293,The Knack,My Sharona,Pop,http://azlyrics.com/lyrics/theknack/mysharona.html,
294,Nancy Sinatra,Some Velvet Morning,Pop,http://azlyrics.com/lyrics/nancysinatra/somevelvetmorning.html,
295,Everything But The Girl,Missing,Pop,http://azlyrics.com/lyrics/everythingbutthegirl/missing.html,
296,Smokey Robinson & The Miracles,The Tears Of A Clown,Pop,http://azlyrics.com/lyrics/smokeyrobinsonthemiracles/thetearsofaclown.html,
297,Tom Petty,Free Fallin',Pop,http://azlyrics.com/lyrics/tompetty/freefallin.html,
298,Sonny & Cher,I Got You Babe,Pop,http://azlyrics.com/lyrics/sonnycher/igotyoubabe.html,
299,The Left Banke,Walk Away Renee,Pop,http://azlyrics.com/lyrics/theleftbanke/walkawayrenee.html,
