Track name,Artist name,Album,Playlist name,Type,ISRC
"Give Me the Night","George Benson","The George Benson Collection","R&B","Playlist","USWB10902424"
"Baby Workout","Jackie Wilson","Baby Workout","R&B","Playlist","USBWC0110044"
"I Just Want To Make Love To You - Single Version","Etta James","At Last!","R&B","Playlist","USMC16048491"
"Bills, Bills, Bills","Destiny's Child","The Writing's On The Wall","R&B","Playlist","USSM19900561"
"Nobody But Me","The Human Beinz","Nobody But Me","R&B","Playlist","USCA28800113"
"Me & U","Cassie","Cassie (U.S. Version)","R&B","Playlist","USBB40610361"
"Boogie Nights - Single Version","Heatwave","70s 100 Hits","R&B","Playlist","GBBBM7600003"
"I'm Down - Remastered","The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","R&B","Playlist","GBAYE0801396"
"Frontin' - Radio Mix/Club Mix","Pharrell Williams","The Neptunes Present... Clones","R&B","Playlist","USAR10300553"
"Time Is On My Side","Irma Thomas","Wish Someone Would Care","R&B","Playlist","USCA26400134"
"Every Little Bit Hurts - Single Version","Brenda Holloway","The Motown Story","R&B","Playlist","USMO16400471"
"Shake You Down","Gregory Abbott","Shake You Down","R&B","Playlist","USSM18600202"
"(You Make Me Feel Like) A Natural Woman","Carole King","Tapestry (Legacy Edition)","R&B","Playlist","USSM17100506"
"Too Busy Thinking About My Baby - Single Version / Mono","Marvin Gaye","M.P.G.","R&B","Playlist","USMO16900298"
"Never, Never Gonna Give Ya Up","Barry White","Stone Gon'","R&B","Playlist","USPR37300005"
"Havana (feat. Young Thug)","Camila Cabello","Havana (feat. Young Thug)","R&B","Playlist","USSM11706905"
"By The Time I Get To Phoenix","Isaac Hayes","Hot Buttered Soul","R&B","Playlist","USC4R1605495"
"You Don't Know Me","Ray Charles","U. S. Top 20 - 1962 - September","R&B","Playlist","US6R21221821"
"Wish Someone Would Care","Irma Thomas","Straight From The Soul","R&B","Playlist","USCA26400279"
"Reasons to Be Cheerful, Pt. 3","Ian Dury","Sex & Drugs & Rock & Roll","R&B","Playlist","GBAFR7910097"
"The Way You Make Me Feel - 2012 Remaster","Michael Jackson","Bad (Remastered)","R&B","Playlist","USSM11204981"
"Love On The Brain","Rihanna","ANTI","R&B","Playlist","QM5FT1600120"
"So Much In Love","The Tymes","Cameo Parkway - The Best Of The Tymes (Original Hit Recordings)","R&B","Playlist","USA176341010"
"Living in America - From ""Rocky IV"" Soundtrack","James Brown","Rocky IV","R&B","Playlist","USVR10400306"
"Since I Lost My Baby","The Temptations","Temptin' Temptations","R&B","Playlist","USMO16500025"
"Trapped In the Closet Chapter 1","R. Kelly","Tp.3 Reloaded","R&B","Playlist","USJI10500129"
"Brick House","Commodores","The Ultimate Collection: The Commodores","R&B","Playlist","USMO17700548"
"Fire","Ohio Players","Fire","R&B","Playlist","USPR37404009"
"Aute Cuture","ROSALÍA","Aute Cuture","R&B","Playlist","USSM11901874"
"You Know I'm No Good","Amy Winehouse","Back To Black (US Clean Version)","R&B","Playlist","GBUM70603488"
"I'm In Love Again","Fats Domino","The Best Of Fats Domino","R&B","Playlist","USEM38600131"
"You Got The Love","The Source","This Is... 1997","R&B","Playlist","GB01A0702018"
"Hey! Bo Diddley","Bo Diddley","The Story Of Bo Diddley: Very Best Of (2CD)","R&B","Playlist","USMC15719996"
"(I'm A) Road Runner","Jr. Walker & The All Stars","Road Runner","R&B","Playlist","USMO16500012"
"I Pity The Fool - Single Version","Bobby ""Blue"" Bland","The Best of Bobby 'Blue' Bland","R&B","Playlist","USMC16046835"
"The Morning","The Weeknd","Trilogy","R&B","Playlist","USUM71212071"
"Drown in My Own Tears","Ray Charles","Ray Charles (aka: Hallelujah, I Love Her So)","R&B","Playlist","USAT29902168"
"Drinkin' Wine Spo Dee O Dee","Stick McGhee","Drinkin' Wine Spo-Dee-O-Dee","R&B","Playlist","GB8XC1404041"
"Survivor","Destiny's Child","Survivor","R&B","Playlist","USSM10019326"
"Barbara Ann - Single Version / Remastered 2001","The Beach Boys","Beach Boys Party! (Remastered)","R&B","Playlist","USCA20100337"
"No One","Alicia Keys","As I Am (Expanded Edition)","R&B","Playlist","USJAY0700190"
"You Make Me Wanna...","USHER","My Way","R&B","Playlist","USLF29900480"
"Someday We'll Be Together","Diana Ross & The Supremes","50th Anniversary: The Singles Collection 1961-1969","R&B","Playlist","USMO16982636"
"Up On The Roof","The Drifters","Rhythm & Blues Of 1962 - This Is My Jam","R&B","Playlist","DELJ81340844"
"Teardrops","Womack & Womack","Songs About Love (UMGI Version)","R&B","Playlist","USIR28800378"
"Hard to Handle","Otis Redding","The Immortal Otis Redding","R&B","Playlist","USAT20000312"
"Swim Good","Frank Ocean","Swim Good","R&B","Playlist","USUM71112758"
"All Around the World - Remastered","Lisa Stansfield","Affection","R&B","Playlist","GBARL0300125"
"Get out of My Life Woman","Lee Dorsey","Ride Your Pony","R&B","Playlist","USAR10401054"
"Charlie Brown","The Coasters","100 American Grafitti '50s Classics","R&B","Playlist","USXTN1034442"
"Control","Janet Jackson","Control","R&B","Playlist","USAM18600849"
"Lost Someone","James Brown & The Famous Flames","The Amazing James Brown","R&B","Playlist","USUM70903449"
"The First Cut Is The Deepest","P.P. Arnold","The First Cut","R&B","Playlist","GBAJE6700056"
"Goodnite Sweetheart, Goodnite","The Spaniels","Doo Wop Intimate Dance Jukebox Hits Vol 2","R&B","Playlist","USESK0605958"
"Let's Get Married","Al Green","Livin' For You","R&B","Playlist","GBAFR7310053"
"Love Rollercoaster","Ohio Players","Semi-Pro - Original Motion Picture Soundtrack","R&B","Playlist","USPR37504023"
"Never Be Like You (feat. Kai)","Flume","Skin","R&B","Playlist","AUFF01500784"
"Your Drums, Your Love","AlunaGeorge","Your Drums, Your Love","R&B","Playlist","GBUM71204849"
"A Lover's Concerto","The Toys","The Toys Sing ""A Lover's Concerto"" and ""Attack!""","R&B","Playlist","USRH10451166"
"Let's Work Together","Wilbert Harrison","Best of Wilbert Harrison","R&B","Playlist","SEWDL0431502"
"Not Fade Away","The Rolling Stones","GRRR! (Deluxe Version)","R&B","Playlist","USA176410010"
"Lovergirl","Teena Marie","Starchild","R&B","Playlist","USSM18400506"
"Sunny","Bobby Hebb","Sunny","R&B","Playlist","USPR39402093"
"Pony","Ginuwine","R&B: From Doo-Wop To Hip-Hop","R&B","Playlist","USSM19605851"
"I'm Like A Bird","Nelly Furtado","Whoa, Nelly! (Special Edition)","R&B","Playlist","USDW10021812"
"Shake A Hand","Faye Adams","Shake A Hand","R&B","Playlist","GBSUW0710648"
"Everybody Here Wants You","Jeff Buckley","Sketches for My Sweetheart The Drunk","R&B","Playlist","USSM19703796"
"Rumors","Timex Social Club","Late Night Tales Presents Automatic Soul (Selected and Mixed by Groove Armada's Tom Findlay)","R&B","Playlist","DEQ858600203"
"I'm Not A Juvenile Delinquent","Frankie Lymon & The Teenagers","Frankie Lymon & The Teenagers","R&B","Playlist","USA370933048"
"Hang Up My Rock And Roll Shoes","Chuck Willis","The Greatest R&B Hits Of 1958","R&B","Playlist","GBSUW0727240"
"Choice of Colors - Single Version","The Impressions","The Young Mods' Forgotten Story","R&B","Playlist","USRH10136980"
"The Healer","Erykah Badu","New Amerykah Part One (4th World War)","R&B","Playlist","USUM70803602"
"Just the Two of Us","Grover Washington, Jr.","Winelight","R&B","Playlist","USEE10900522"
"Lovin' You","Minnie Riperton","Perfect Angel","R&B","Playlist","USCA28800360"
"Did You See","J Hus","Common Sense","R&B","Playlist","GBARL1700098"
"Dancing Machine","The Jackson 5","Dancing Machine","R&B","Playlist","USMO17300477"
"Angel","Aretha Franklin","Definitive Soul: Aretha Franklin","R&B","Playlist","USAT20102242"
"Heart Of Stone","The Rolling Stones","GRRR! (Deluxe Version)","R&B","Playlist","USA176510040"
"Right Here","SWV","100 Hits of the '90s","R&B","Playlist","USRC19205516"
"Stoned Love","The Supremes","New Ways But Love Stays","R&B","Playlist","USMO17082652"
"I Wanna Be Where You Are","Michael Jackson","Got To Be There","R&B","Playlist","USMO17200551"
"Keep On Pushing - Single Version","The Impressions","Curtis Mayfield & The Impressions - Universal Masters","R&B","Playlist","USMC16448269"
"L-O-V-E (Love)","Al Green","The Love Songs Collection","R&B","Playlist","USFP71329101"
"Outstanding - Original 12"" Mix","The Gap Band","The Best Of The Gap Band","R&B","Playlist","USPR38200004"
"Pillow Talk","Sylvia","The Best Of Sylvia","R&B","Playlist","GBAJE7300005"
"New York Is Killing Me","Gil Scott-Heron","I’m New Here","R&B","Playlist","GBBKS0900554"
"Barefoot In The Park (feat. ROSALÍA)","James Blake","Assume Form","R&B","Playlist","GBUM71807978"
"My Cherie Amour","Stevie Wonder","My Cherie Amour","R&B","Playlist","USMO18500078"
"Working in the Coal Mine","Lee Dorsey","The New Lee Dorsey","R&B","Playlist","USAR17200004"
"Ascension (Don't Ever Wonder) - Remastered 2021","Maxwell","Maxwell's Urban Hang Suite","R&B","Playlist","USSM19600035"
"It's Not Right But It's Okay","Whitney Houston","My Love Is Your Love","R&B","Playlist","USAR19800138"
"Just Out of Reach (Of My Two Empty Arms)","Solomon Burke","The Very Best of Solomon Burke","R&B","Playlist","USAT20102500"
"Super Bad - Pt. 1 & 2 / Single Version","James Brown","James Brown Vol 2. - Universal Masters","R&B","Playlist","USPG19190043"
"Kiss It Better","Rihanna","ANTI","R&B","Playlist","QM5FT1600115"
"Me And The Devil","Gil Scott-Heron","I’m New Here","R&B","Playlist","GBBKS0900546"
"Stay Flo","Solange","When I Get Home","R&B","Playlist","USSM11901224"
"Up For The Down Stroke","Parliament","Up For The Down Stroke","R&B","Playlist","USPR37404000"
"And the Beat Goes On","The Whispers","The Whispers / Happy Holidays to You","R&B","Playlist","GBAJE7900036"
"I Just Called To Say I Love You","Stevie Wonder","Selections From The Original Soundtrack The Woman In Red","R&B","Playlist","USMO18400527"
"Look What You Done For Me","Al Green","I'm Still in Love With You","R&B","Playlist","GBAFR7210002"
"Soul on Fire","LaVern Baker","Soul On Fire: The Best Of LaVern Baker","R&B","Playlist","USAT20000690"
"Ya Ya","Lee Dorsey","Essential Louisiana R&B","R&B","Playlist","US2Y30610022"
"I Hear You Knocking","Smiley Lewis","Blues Belters","R&B","Playlist","GBEEJ0702175"
"Come Softly To Me","The Fleetwoods","Come Softly To Me: The Very Best Of The Fleetwoods","R&B","Playlist","USEM39100178"
"The Story of the Blues Part 1","Pete Wylie & The Mighty WAH!","A Word to the Wise Guy","R&B","Playlist","GBAZP8400114"
"Trapped By a Thing Called Love (Rerecorded Version)","Denise LaSalle","Seventies Soul Sensations (Rerecorded Version)","R&B","Playlist","USDEI8102545"
"High For This","The Weeknd","Trilogy","R&B","Playlist","USUM71212055"
"1+1","Beyoncé","4","R&B","Playlist","USSM11102635"
"Jumpin', Jumpin'","Destiny's Child","The Writing's On The Wall","R&B","Playlist","USSM19901054"
"(Not Just) Knee Deep","Funkadelic","The Original Cosmic Funk Crew","R&B","Playlist","GBCQV0397611"
"Baby, I Love You","Aretha Franklin","Aretha Arrives","R&B","Playlist","USAT20801258"
"Let's Groove","Earth, Wind & Fire","Raise!","R&B","Playlist","USSM18100641"
"I Can't Get Next To You","Al Green","Gets Next To You","R&B","Playlist","US2HK0914101"
"Hold On","En Vogue","Born to Sing","R&B","Playlist","USEE10900573"
"Just Be Good to Me","The S.O.S Band","Greatest","R&B","Playlist","GBBLG8300144"
"Forget Me Nots","Patrice Rushen","Straight From The Heart","R&B","Playlist","USEE10183258"
"Tints (feat. Kendrick Lamar)","Anderson .Paak","Oxnard","R&B","Playlist","ZZOPM1800659"
"If I Could Build My Whole World Around You - Stereo Version","Marvin Gaye","Marvin Gaye '50' (International Version)","R&B","Playlist","USMO19582692"
"Reflections","Diana Ross & The Supremes","Reflections","R&B","Playlist","USMO16782638"
"Peg ""O"" My Heart","Jerry Murad's Harmonicats","Those Wonderful Years","R&B","Playlist","GBVUT1002440"
"Tupelo Honey","Van Morrison","The Essential Van Morrison","R&B","Playlist","USQX91501806"
"On The Radio","Donna Summer","The Journey: The Very Best Of Donna Summer","R&B","Playlist","USPR38008037"
"A Story Untold","The Nutmegs","American Graffiti - The Ultimate Collection - 125 Original Recordings 5CD","R&B","Playlist","GBCJQ0790760"
"Other Side Of The Game","Erykah Badu","Baduizm","R&B","Playlist","USUR19902257"
"Groove Me","King Floyd","Choice Cuts","R&B","Playlist","USWR50428155"
"Mickey's Monkey - Single Version / Mono","The Miracles","The Ultimate Collection: Smokey Robinson & The Miracles","R&B","Playlist","USMO16372017"
"Smokey Joes Café","The Robins","The Robins V The Ravens","R&B","Playlist","USA2P1150741"
"Caravan Of Love","The Housemartins","True 80's Love","R&B","Playlist","GBF080080423"
"You Don't Miss Your Water - Single Version","William Bell","The Soul Of A Bell","R&B","Playlist","USAT20105971"
"Kiss from a Rose","Seal","Seal","R&B","Playlist","USWB19900917"
"Emotions","Mariah Carey","Emotions","R&B","Playlist","USSM19100304"
"Pendulum","FKA twigs","LP1","R&B","Playlist","GBBKS1400229"
"Malcolm X - No Sell Out","Sugarhill All Stars","A Complete Introduction To Sugar Hill Records Box Set","R&B","Playlist","GBAJE0607977"
"It's Better To Have (And Don't Need)","Don Covay","The Complete Introduction To Northern Soul","R&B","Playlist","USIR20110305"
"Free Your Mind","En Vogue","Funky Divas","R&B","Playlist","USEW19900116"
"My Babe","Little Walter","The Chess Box","R&B","Playlist","USMC15507777"
"A Little Bit Of Soap","The Jarmels","Lost Hits Of The 60's (All Original Artists & Versions)","R&B","Playlist","USLA19200020"
"Come See About Me - Stereo Version","The Supremes","Where Did Our Love Go: 40th Anniversary Edition","R&B","Playlist","USMO10000580"
"I Found a Love","The Falcons","Pick It Wilson","R&B","Playlist","USAT20001005"
"I Love Your Smile","Shanice","Inner Child","R&B","Playlist","USMO19190003"
"Inspiration Information","Shuggie Otis","INSPIRATION INFORMATION","R&B","Playlist","USSM10104366"
"Diamonds and Pearls","Prince","Diamonds and Pearls","R&B","Playlist","USWB10003069"
"Girl You Need A Change Of Mind","Eddie Kendricks","The Eddie Kendricks Collection, Volume 1","R&B","Playlist","USMO17384642"
"Binz","Solange","When I Get Home","R&B","Playlist","USSM11901232"
"Starting All Over Again","Mel & Tim","Stax Volt Chartbusters Vol 1","R&B","Playlist","USFI87200362"
"Summer Breeze","The Isley Brothers","Summer Breeze - The Best Of","R&B","Playlist","USSM19803509"
"You've Got The Love","Florence + The Machine","Lungs (Deluxe Edition)","R&B","Playlist","GBUM70900237"
"Funky Broadway","Wilson Pickett","The Sound of Wilson Pickett","R&B","Playlist","USAT29902212"
"Just an Illusion","Imagination","In the Heat of the Night","R&B","Playlist","GBBXS8200555"
"You Ain't The Problem","Michael Kiwanuka","KIWANUKA","R&B","Playlist","GBUM71902961"
"You Make Me Feel Brand New","The Stylistics","Rockin' Roll Baby","R&B","Playlist","US37B0500151"
"One of a Kind (Love Affair)","The Spinners","Spinners","R&B","Playlist","USAT20003378"
"No Sleeep (feat. J. Cole)","Janet Jackson","Unbreakable","R&B","Playlist","QMRSZ1501192"
"Boy With Luv (feat. Halsey)","BTS","MAP OF THE SOUL : PERSONA","R&B","Playlist","QM6MZ1917908"
"Treat Her Right","Roy Head And The Traits","Out Of Sight: More Sounds From The In Crowd","R&B","Playlist","USMC16519931"
"Gee Whiz, Look at His Eyes","Carla Thomas","Gee Whiz","R&B","Playlist","USAT20003725"
"Am I Wrong (feat. ScHoolboy Q)","Anderson .Paak","Malibu","R&B","Playlist","USUYG1088418"
"Goodnight My Love (Pleasant Dreams)","Jesse Belvin","The Unforgettable Mr. Easy.","R&B","Playlist","GBDAG1102317"
"Dirty Mind","Prince","Dirty Mind","R&B","Playlist","USWB18000120"
"Mr. Blue","The Fleetwoods","Come Softly To Me: The Very Best Of The Fleetwoods","R&B","Playlist","USEM39000297"
"Together Again","Janet Jackson","The Velvet Rope","R&B","Playlist","USVI29700014"
"Abarajame","Illya Kuryaki & The Valderramas","Chaco (Serie Rock Nacional 2004)","R&B","Playlist","ARF099500150"
"Let Me Down Easy","Bettye LaVette","The Complete Calla, Port and Roulette Recordings","R&B","Playlist","GBAYE6500391"
"It's In His Kiss - The Shoop Shoop Song","Betty Everett","Greatest Hits Of Betty Everett","R&B","Playlist","SEWDL0417301"
"Final Form","Sampa the Great","The Return","R&B","Playlist","GBCFB1900105"
"Fa-Fa-Fa-Fa-Fa (Sad Song)","Otis Redding","Complete & Unbelievable: The Otis Redding Dictionary of Soul","R&B","Playlist","USAT29902031"
"Wishing Well","Sananda Maitreya","Introducing The Hardline According To Sananda Maitreya","R&B","Playlist","GBBBN8702033"
"Black Pearl","Sonny Charles And The Checkmates Ltd","Love Is All We Have To Give","R&B","Playlist","USAM10400248"
"Until You Come Back to Me (That's What I'm Gonna Do)","Aretha Franklin","Let Me In Your Life","R&B","Playlist","USAT20801182"
"Tweedle Dee","LaVern Baker","Lavern Baker","R&B","Playlist","FR6V81567802"
"Window Seat","Erykah Badu","New Amerykah Part Two: Return Of The Ankh","R&B","Playlist","USUM71003278"
"Walls Come Tumbling Down","The Style Council","Our Favourite Shop (Deluxe Edition)","R&B","Playlist","GBAKW8501002"
"It Only Takes A Minute - Remastered 2004","Tavares","Anthology","R&B","Playlist","USCA20300896"
"Just One Look","Doris Troy","Just One Look","R&B","Playlist","QMDA71494110"
"Angel Baby","Rosie & The Originals","Angel Baby","R&B","Playlist","USA371177903"
"That's All Right","Arthur ""Big Boy"" Crudup","That's All Right Mama","R&B","Playlist","USBB19900236"
"The Rubberband Man","The Spinners","The Very Best of the Spinners","R&B","Playlist","USAT20106332"
"My Life","Mary J. Blige","My Life","R&B","Playlist","USMC19443980"
"Heart Full of Soul","The Yardbirds","The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling","R&B","Playlist","GBAWA0515352"
