,artist,title,genre,lyrics,URL
132,Amerie,1 Thing,RnB,"

[Intro:]
Na, na, na, na, na, oh
Na, na, na, na, na, oh
Na, na, na, na, na, oh
Na, na, na, na, na

[Verse One:]
Oh, been trying to let it go
Trying to keep my eyes closed
Trying to keep it just like before
The times we never even thought to speak
Don’t wanna tell you what it is
Oh wee it felt so serious
Got me thinking just too much
I wanna set it off, but

[Chorus:]
It’s this 1 thing that’s got me trippin
It’s this 1 thing that’s got me trippin (you did)
This 1 thing my soul may be feeling
It’s this 1 thing you did oh oh
It’s this 1 thing that caught me slippin
It’s this 1 thing I want to admit it (you did)
This 1 thing and I was so with it
It’s this 1 thing you did oh oh

[Verse Two:]
Hey, we don’t know each other well
so why I keep pickin' up my cell?
Memories just keep ringing bells
Oh oh, Oh oh, Oh
Hear voices I don’t want to understand
My car keys are jingling in my hand
My high heels are clicking towards your door.
Oh oh, Oh oh, Oh

[Chorus:]
It’s this 1 thing that’s got me trippin
It’s this 1 thing that’s got me trippin (you did)
This 1 thing my soul may be feeling
It’s this 1 thing you did oh oh
It’s this 1 thing that’s caught me slippin
It’s this 1 thing I want to admit it (you did)
This 1 thing and I was so with it
It’s this 1 thing you did oh oh

[Bridge:]
Maybe I just can’t believe it
It’s this one thing you did oh oh
I can’t deny, tired of trying
Nothin' left to do but to keep on seein' you
I’m hoping you can keep a secret
For me, for me, for me
But what you did, yeah

[Chorus:]
It’s this 1 thing that’s got me trippin
It’s this 1 thing that’s got me trippin (you did)
This 1 thing my soul may be feeling
It’s this 1 thing you did oh oh
It’s this 1 thing that’s caught me slippin
It’s this 1 thing I want to admit it (you did)
This 1 thing and I was so with it
It’s this 1 thing you did oh oh

Oh oh oh [4 times]

Na, na, na, na, na, oh
Oh
Na, na, na, na, na, oh
Na, na, na, na, na, oh
Na, na, na, na, na, oh
Na, na, na, na, na

[Chorus:]
It’s this 1 thing that’s got me trippin
It’s this 1 thing that’s got me trippin (you did)
This 1 thing my soul may be feeling
It’s this 1 thing you did oh oh
It’s this 1 thing that’s caught me slippin
It’s this 1 thing I want to admit it (you did)
This 1 thing and I was so with it
It’s this 1 thing you did oh oh

[Chorus:]
It’s this 1 thing that’s got me trippin
It’s this 1 thing that’s got me trippin (you did)
This 1 thing my soul may be feeling
It’s this 1 thing you did oh oh
It’s this 1 thing that’s caught me slippin
It’s this 1 thing I want to admit it (you did)
This 1 thing and I was so with it
It’s this 1 thing you did oh oh

Oh oh, Oh oh [until fade out]
",http://azlyrics.com/lyrics/amerie/1thing.html
133,James Brown,Say It Loud,RnB,,http://azlyrics.com/lyrics/jamesbrown/sayitloud.html
134,The Who,Substitute,RnB,"

You think we look pretty good together
You think my shoes are made of leather
But I'm a substitute for another guy
I look pretty tall, but my heels are high
The simple things you see are all complicated
I look pretty young, but I'm just back-dated, yeah

(Substitute) Your lies for fact
(Substitute) I see right through your plastic mac
(Substitute) I look all white, but my dad was black
(Substitute) My fine-looking suit is really made out of sack

I was born with a plastic spoon in my mouth
The north side of my town faced east
And the east was facing south
And now you dare to look me in the eye
Those crocodile tears are what you cry
It's a genuine problem, you won't try
To work it out at all, just pass it by, pass it by

(Substitute) Me for him
(Substitute) My coke for gin
(Substitute) You for my mum
(Substitute) At least I'll get my washing done

I'm a substitute for another guy
I look pretty tall but my heels are high
The simple things you see are all complicated
I look pretty young, but I'm just backdated, yeah

I was born with a plastic spoon in my mouth
The north side of my town faced east
And the east was facing south
And now you dare to look me in the eye
Those crocodile tears are what you cry
It's a genuine problem, you won't try
To work it out at all, just pass it by, pass it by

(Substitute) Me for him
(Substitute) My coke for gin
(Substitute) You for my mum
(Substitute) At least I'll get my washing done

(Substitute) Your lies for fact
(Substitute) I see right through your plastic mac
(Substitute) I look all white, but my dad was black
(Substitute) My fine-looking suit is really made out of sack
",http://azlyrics.com/lyrics/who/substitute.html
135,Martha Reeves & The Vandellas,(Love Is Like A) Heat Wave,RnB,,http://azlyrics.com/lyrics/marthareevesvandellas/heatwave.html
136,Aaliyah,Try Again,RnB,"

[Timbaland:]
It's been a long time (Long time)
We shouldn't have left you (Left you)
Without a dope beat to step to
Step to, step to, step to (Step)
Step to, step to, freaky-freaky
It's been a long time (Time)
We shouldn't have left you (Left you)
Without a dope beat to step to
Step to, step to, step to (Step)
Step to, freaky-freaky-freaky
Baby girl, uh

[Aaliyah:]
What would you do to get to me?
What would you say to have your way?
Would you give up or try again?
If I hesitate to let you in
Now would you be yourself or play a role?
Tell all the boys or keep it low?
If I say no, would you turn away?
Or play me off or would you stay?
Oh

And if at first you don't succeed (Oh)
Then dust yourself off and try again
You can dust it off and try again, try again
'Cause if at first you don't succeed
You can dust it off and try again
Dust yourself off and try again, try again
Again, again

I'm into you, you into me
But I can't let it go so easily
Not 'til I see what this could be
Could be eternity or just a week
But, yo, our chemistry is off the chain
It's perfect now, but will it change?
This ain't a yes, this ain't a no
Just do your thing
We'll see how we go

And if at first you don't succeed (Oh, yeah)
Then dust yourself off and try again (Again)
You can dust it off and try again, try again (Yeah)
'Cause if at first you don't succeed (Ooh)
You can dust it off and try again (Try again)
Dust yourself off and try again (Yeah), try again
Again, again

So, you don't wanna throw it all away
I might be shy on the first date
What about the next date?
Huh (Huh), huh (Huh)
Huh (Huh), huh (Oh)
I said, you don't wanna throw it all away (Away)
I might be bugging on the first date
What about the next date? (Date)
Huh (Huh), huh (Huh)
Huh (Huh), huh (Oh)

And if at first you don't succeed
Then dust yourself off and try again
You can dust it off and try again, try again
'Cause if at first you don't succeed
You can dust it off and try again
Dust yourself off and try again, try again
Again, again

And if at first you don't succeed (Uh, yeah)
Then dust yourself off (Uh) and try again (You can)
You can dust it off and try again, try again (Again)
'Cause if at first you don't succeed (Ooh)
You can dust it off and try again (Again)
Dust yourself off and try again (Yeah), try again
Again, again

And if at first you don't succeed (No)
Then dust yourself off and try again (Yeah)
You can dust it off and try again, try again (Yeah)
'Cause if at first you don't succeed (Baby)
You can dust it off (Hey) and try again (Yeah)
Dust yourself off and try again, try again
Again, again

[Timbaland:]
It's been a long time (Time)
We shouldn't have left you (Left you)
Without a dope beat to step to
Step to, step to, step to (Step)
Step to, step to, step to (Freaky)
It's been a long time (Time)
We shouldn't have left you (Left you)
Without a dope beat to step to
Step to, step to, step to
Step to, step to, step to (Freaky-freaky)

[Aaliyah & Timbaland:]
And if at first you don't succeed
Then dust yourself off and try again
You can dust it off and try again, try again
'Cause if at first you don't succeed
You can dust it off and try again
Dust yourself off and try again, try again
Again, again

[Timbaland:]
It's been a long time (Time)
We shouldn't have left you (Left you)
Without a dope beat to step to
Step to, step to, step to, what?
Step to, step to, freaky-freaky (Whoa)
It's been a long time (Time)
We shouldn't have left you (Left you)
Without a dope beat to step to
Step to, step to, step to, what?
Step to, step to, freaky-freaky (We out)
One mo' again
The new millennium, baby
And we out, you guess who it is
",http://azlyrics.com/lyrics/aaliyah/tryagain.html
137,The Temptations,Just My Imagination (Running Away With Me),RnB,,http://azlyrics.com/lyrics/temptations/justmyimagination.html
138,USHER,Climax,RnB,"

Going nowhere fast
We've reached the climax
We're together, now we're undone
Won't commit, so we choose to run away
Do we separate?
Oh, don't wanna give in, so we both gave up
Can't take it back, it's too late, we've reached the climax
Climax

I've fallen somehow
Feet off the ground
Love is the cloud
That keeps raining down
Where are you now
When I need you around?
I'm on my knees
But it seems we're

Going nowhere fast
We've reached the climax
We're together, now we're undone
Won't commit, so we choose to run away
Do we separate?
Oh, don't wanna give in, so we both gave up
Can't take it back, it's too late, we've reached the climax
Climax

I gave my best, it wasn't enough
You get upset, we argue too much
We made a mess of what used to be love
So why do I care, I care at all
At all
At all, at all

Going nowhere fast
We've reached the climax
We're together, now we're undone
Won't commit, so we choose to run away
Do we separate?
Oh, don't wanna give in, so we both gave up
Can't take it back, it's too late, we've reached the climax
Climax

You say it's better if we
Love each other separately
I just need you one more time
I can't get what we had out my mind
Where are you now
When I need you around?
I'm on my knees
But it seems we're going

Nowhere fast
We've reached the climax
We're together, now we're undone
Won't commit, so we choose to run away
Do we separate?
Oh, don't wanna give in, so we both gave up
Can't take it back, it's too late, we've reached the climax
Climax
",http://azlyrics.com/lyrics/usher/climax.html
139,Gil Scott-Heron,The Revolution Will Not Be Televised,RnB,,http://azlyrics.com/lyrics/gilscotron/therevolutionwillnotbetelevised.html
140,Smokey Robinson & The Miracles,The Tears Of A Clown,RnB,,http://azlyrics.com/lyrics/smokeyrobinsonmiracles/thetearsofaclown.html
141,"Tyler, The Creator",EARFQUAKE,RnB,,http://azlyrics.com/lyrics/tylercreator/earfquake.html
142,The Weeknd,Can't Feel My Face,RnB,,http://azlyrics.com/lyrics/weeknd/cantfeelmyface.html
143,Tom Tom Club,Genius Of Love,RnB,,http://azlyrics.com/lyrics/tomtomclub/geniusoflove.html
144,Blackstreet,No Diggity,RnB,"

Yeah
You know what?
I like the playettes
No diggity, no doubt, uh
Play on, playette
Play on, playette
Yo, Dre, drop the verse

[Dr. Dre:]
It's going down, fade to Blackstreet
The homies got at me, collab' creations bump like acne
No doubt, I put it down, never slouch
As long as my credit can vouch, a dog couldn't catch me ... out
Tell me who can stop when Dre makin' moves
Attracting honeys like a magnet
Giving 'em eargasms with my mellow accent
Still moving this flavor
With the homies Blackstreet and Teddy
The original rump shakers

[Teddy Riley:]
Shorty get down, good Lord
Baby got 'em open all over town
Strictly biz, she don't play around
Cover much grounds, got game by the pound
Getting paid is her forte
Each and every day, true player way
I can't get her out of my mind (Wow)
I think about the girl all the time (Wow-wow)
East side to the west side
Pushin' phat rides, it's no surprise
She got tricks in the stash, stacking up the cash
Fast when it comes to the gas
By no means average
She's on when she's got to have it
Baby, you're a perfect ten, I wanna get in
Can I get down so I can win?

[Teddy Riley & Chauncey ""Black"" Hannibal:]
I like the way you work it
No diggity, I got to bag it up (Bag it up)
I like the way you work it
No diggity, I got to bag it up (Bag it up, girl)
I like the way you work it
No diggity, I got to bag it up (Bag it up)
I like the way you work it
No diggity, I got to bag it up (Get up)

[Chauncey ""Black"" Hannibal:]
She's got class and style
Street knowledge by the pound
Baby never act wild
Very low-key on the profile
Catchin' feelings is a no
Let me tell you how it goes
Herb's the word, spin's the verb
Lovers, it curves, so freak what you heard
Rollin' with the phatness
You don't even know what the half is
You've got to pay to play
Just for shorty bang-bang to look your way
I like the way you work it
Trump tight all day, every day
You're blowing my mind, maybe in time
Baby, I can get you in my ride

[Teddy Riley & Chauncey ""Black"" Hannibal:]
I like the way you work it
No diggity, I got to bag it up (Bag it up)
I like the way you work it
No diggity, I got to bag it up (Oh, yeah)
I like the way you work it
No diggity, I got to bag it up (Bag it up, babe)
I like the way you work it
No diggity, I got to bag it up (Get up)

Hey yo, hey yo, hey yo, hey yo (Hey yo, that girl looks good)
Hey yo, hey yo, hey yo, hey yo (Play on, play on, play on)
Hey yo, hey yo, hey yo, hey yo (You're my kind of girl)
Hey yo, hey yo, hey yo, hey yo (Hey yo)

[Queen Pen:]
'Cause that's my peeps and we rolls deep
Flyin' first class from New York City to Blackstreet
What you know about me? Not a ... thing
Cartier wooden frames sported by my shorty
As for me, icy gleaming pinkie diamond ring
We bes the baddest clique up on the scene
Ain't you getting bored with these fake-... broads?
I shows and proves, no doubt, I been diggin' you so
Please excuse if I come across rude, that's just me
And that's how a playette's got to be
Stay kickin' game with a capital G
Ask the peoples on my block, I'm as real as can be
Word is bond, faking moves never been my thing
So, Teddy, pass the word to your ... Chauncy
I'll be sending the call, let's say, around 3:30
Queen Pen and Blackstreet, it's no diggity (No diggity, no doubt, baby)

[Teddy Riley & Chauncey ""Black"" Hannibal:]
I like the way you work it
No diggity, I got to bag it up (Girl, you got it going on)
I like the way you work it
No diggity, I got to bag it up (Play on, play on, play on)
(Hey yo, hey yo, hey yo, hey yo) I like the way you work it
No diggity, I got to bag it up (Hey, ooh)
(Hey yo, hey yo, hey yo, hey yo) I like the way you work it
No diggity, I got to bag it up (Hell, yeah, babe)

Yeah, come on
Becky in full effect (No doubt)
Lisa in full effect (Right)
Vicky in full effect (Uh-huh)
Tamika in full effect (Yeah)
Blaze in full effect (Right)
Ain't nothin' goin' on but the rent (No doubt)
Yeah, play on, playette (Play on, playette)
Play on (Play on), play on (play on)
'Cause I like it (Right)
No diggity, no doubt, yeah
Blackstreet productions
We out, we out (Right)
We out, we out
",http://azlyrics.com/lyrics/blackstreet/nodiggity.html
